job_id,segment_index,segment,section_label
7641605c61911c9e45eca2049e652e78,3422,·        Must have reliable and professional transportation.,Job Responsibilities/Summary
7641605c61911c9e45eca2049e652e78,3483,"·        Reports To: Vice President of Sales
·        PROFESSIONAL, CONSULTATIVE SELLING TECHNIQUES REQUIRED.",Job Responsibilities/Summary
7641605c61911c9e45eca2049e652e78,3593,"Compensation:
·        Base Salary = $40,000/yr. Plus Commissions.",Benefits
7641605c61911c9e45eca2049e652e78,3660,"·        Car Allowance -  $700.00/mo. (available after Training Period)
·        Company Provided Cellular Phone
·        Personal Selling Expenses –",Benefits
7641605c61911c9e45eca2049e652e78,3810,"You will be responsible for all personal selling expenses which can include high speed internet, copying, printing, car expenses, office supplies, and some customer entertainment.",Benefits
7641605c61911c9e45eca2049e652e78,3990,·        Company Paid Expenses –,Benefits
7641605c61911c9e45eca2049e652e78,4023,You will receive $75.00 per day for expenses while traveling overnight outside your assigned geographic territory for shows and/or training unless the company provides for travel or lodging.,Benefits
7641605c61911c9e45eca2049e652e78,4214,"This per diem should be used for food, lodging, and gas.",Benefits
7641605c61911c9e45eca2049e652e78,4271,Air travel and/or lodging will be arranged or reimbursed for authorized out of territory events such as sales meeting or training opportunities.,Benefits
7641605c61911c9e45eca2049e652e78,4416,"Some marketing expenses i.e. lunch and learns, targeted mailings, sponsorships; poster printing will be covered upon approval.",Benefits
7641605c61911c9e45eca2049e652e78,4543,All other expenses will be the responsibility of the sales consultant.,Benefits
7641605c61911c9e45eca2049e652e78,4614,"Employee Benefits:
·        Health Insurance – Participation after 3 full months of employment.·        401K Plan - Company contribution is $.50 cents on the dollar up to 3% of total compensation (including commissions).",Benefits
7641605c61911c9e45eca2049e652e78,4835,JOIN THE PlayWell SALES FAMILY AND ENJOY SELLING PLAY AND FUN!,About Company
7641605c61911c9e45eca2049e652e78,4898,"·  Unlimited Earning Potential – Top Performers exceed $100,000 Annually.",Benefits
7641605c61911c9e45eca2049e652e78,4972,·  Productive Sales Training ·  Leads provided from PlayWell and manufacturers.,Benefits
7641605c61911c9e45eca2049e652e78,5052,"·  Premium, American-Made Product Lines·  Sales Awards, Contest Trips and Performance Bonuses·  Professional Training & Field Support·  Personal Support from Manager ·  Experienced, Professional Internal Sales Support Team.·  Recession Resistant Industry·
People always need our products.",About Company
7641605c61911c9e45eca2049e652e78,5341,We sell FUN!!,About Company
7641605c61911c9e45eca2049e652e78,5355,Thanks for your interest in our company.,Other
0c54f194d7a5458881a07da36f027a98,0,"Begin your engineering career by enrolling into our 26-month structured Career
Advancement Programme (CAP).",About Company
0c54f194d7a5458881a07da36f027a98,109,"This programme sets you on the pathway to become a **Accredited BIM
Professional** for Digital Delivery Management.",About Company
0c54f194d7a5458881a07da36f027a98,225,"Your time on our programme
counts towards the work experience requirement.",About Company
0c54f194d7a5458881a07da36f027a98,300,"Digital skills are crucial in
the Built Environment sector.",About Company
0c54f194d7a5458881a07da36f027a98,360,"BIM is the way to digitally create and simulate
building and infrastructure models before the actual construction.",About Company
0c54f194d7a5458881a07da36f027a98,476,"AcePLP welcomes fresh graduates and mid-careerists from Architectural,
Mechanical, Electrical, Civil, BIM, Mechatronics and Engineering with
diploma/degree to enrol in our CAP.",Job Skills/Requirements
0c54f194d7a5458881a07da36f027a98,653,"AcePLP’s 26-months CAP aligns you to the
Built Environment career trajectory.",Job Responsibilities/Summary
0c54f194d7a5458881a07da36f027a98,731,"It is the most established work-study
programme in Singapore with 20-years proven track record of producing
thousands of engineering professionals in the Built Environment.",About Company
0c54f194d7a5458881a07da36f027a98,904,"CAP Alumni
have made valuable contributions in the development and management of digital
models for buildings and infrastructure.",About Company
0c54f194d7a5458881a07da36f027a98,1034,"You will have opportunities to learn
on-the-job alongside industry experts and build your expertise after an
initial 2-months classroom training with us.",About Company
0c54f194d7a5458881a07da36f027a98,1190,**Why Join Us?**,Benefits
0c54f194d7a5458881a07da36f027a98,1208,"We have the most established Work-Study Programme in the Built Environment
sector with over 20 years track record.",Benefits
0c54f194d7a5458881a07da36f027a98,1326,* An intensive free two-month technical BIM and CAD training will be provided.,Benefits
0c54f194d7a5458881a07da36f027a98,1407,* Learn on-the-job as you work across building and infrastructure projects in Singapore with guidance from our experienced Trainers and Resource Managers.,Benefits
0c54f194d7a5458881a07da36f027a98,1564,"* Build your expertise and widen your professional network with us through our large database of clients, project assignments and alumnus.",Benefits
0c54f194d7a5458881a07da36f027a98,1705,*,Benefits
0c54f194d7a5458881a07da36f027a98,1707,"This program counts towards the fulfilment of pre-requisite for the SUSS Bachelor of Building and Project Management and NUS Bachelor of Technology in Engineering, as well as towards the Digital Delivery Management (BIM) accreditation.",Benefits
0c54f194d7a5458881a07da36f027a98,1945,* Sponsorship from AcePLP for further studies are available subject to terms and conditions apply.,Benefits
0c54f194d7a5458881a07da36f027a98,2046,* Obtain **accreditation** for your DDM/BIM skills and Specialist BIM Diploma and/or building related Degree after 6 years in the building industry.,Benefits
0c54f194d7a5458881a07da36f027a98,2197,**Am I an Eligible Candidate?**,Job Skills/Requirements
0c54f194d7a5458881a07da36f027a98,2232,* Entry level candidates and mid-careerists may apply.,Job Skills/Requirements
0c54f194d7a5458881a07da36f027a98,2289,* Strong interest in pursuing a career in the Built Environment Sector.,Job Skills/Requirements
0c54f194d7a5458881a07da36f027a98,2363,"* Degree/Diploma in Built Environment-related fields: Architecture, Mechanical, Electrical, Civil, Structural Engineering, Green Building & Sustainability, Project or Construction Management and Facilities Management.
  *",Job Skills/Requirements
0c54f194d7a5458881a07da36f027a98,2585,Other qualifications considered:,Job Skills/Requirements
0c54f194d7a5458881a07da36f027a98,2618,"Any engineering subjects, Intelligent Building Technology, Graphic Arts, Visual/Product/Interior Design, Landscape Architecture, Environmental Engineering, Mechatronic, Aeronautical, etc.
  * Professionals with prior experience in BIM may request for a skills test to fast-track their development at AcePLP.",Job Skills/Requirements
0c54f194d7a5458881a07da36f027a98,2927,"You may schedule an Interview discussion here:
https://www.aceplp.com.sg/apply/",Other
5871eb00dd3bb664dc5c73948ac8dad3,0,"United Rentals, the largest equipment rental company in the world, is offering an exciting opportunity for a Sales Representative ready to grow their career with the leader in the industry.",Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,190,"To continue our tremendous success and unparalleled growth, we are searching for qualified and ambitious individuals ready to increase revenue for the branch through exceptional customer service.",Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,386,The Sales Representative will report to the Branch Manager and will be instrumental in achieving the branch business plan through profitable revenue generation.,Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,547,"Responsibilities will include: ·         Increase sales and branch revenue·         Establishing new rental and sales accounts through cold calling and personal visits to potential customer sites
·",Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,753,"Offering a full range of products and services to new and current customers, including other specialty product lines and the sale or rental of equipment·",Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,915,Coordinating with all branch departments to ensure customer satisfaction·,Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,997,Educating customers about equipment through demonstration.,Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,1056,"Sales Representatives receive a base salary, plus a monthly commission incentive plan with no earning ceiling and the use of a company vehicle.",Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,1200,"We provide our sales representatives with the top sales technology tools, including saleforce.com and I-phone sales applications, giving them the resources to succeed.",Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,1368,United Rentals invests in their employees through on-going training and development to enhance their skills and performance.,Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,1493,"Excellence in this challenging and rewarding position paves the way for advancement into the role of Operations Manager, Branch Manager, Sales Manager and other key account sales positions.",Job Responsibilities/Summary
5871eb00dd3bb664dc5c73948ac8dad3,1683,"REQUIREMENTS:
·         Superior customer service remains the backbone of United Rentals, therefore your willingness and ability to provide this to each customer makes you a top-notch candidate.",Job Skills/Requirements
5871eb00dd3bb664dc5c73948ac8dad3,1878,·,Job Skills/Requirements
5871eb00dd3bb664dc5c73948ac8dad3,1888,"To be qualified, the ideal candidate will have 3 years sales experience in related business, strong planning problem-solving and negotiation skills, excellent interpersonal communication skills, and proficient computer skills.",Job Skills/Requirements
5871eb00dd3bb664dc5c73948ac8dad3,2115,"·         Knowledge of construction or related equipment is preferred; however, candidates with comparable industry experience, a strong sales acumen and record of achievement will also be considered.",Job Skills/Requirements
5871eb00dd3bb664dc5c73948ac8dad3,2316,·,Job Skills/Requirements
5871eb00dd3bb664dc5c73948ac8dad3,2318,We also look for candidates who are independent and possess strong teamwork and organizational skills.,Job Skills/Requirements
5871eb00dd3bb664dc5c73948ac8dad3,2421,Bachelor's degree or equivalent experience is preferred.,Job Skills/Requirements
5871eb00dd3bb664dc5c73948ac8dad3,2478,Valid driver's license with acceptable driving record is required.,Job Skills/Requirements
5871eb00dd3bb664dc5c73948ac8dad3,2545,"United Rentals, Inc. is an Equal Opportunity Employer of women, minorities, protected veterans and individuals with disabilities.",EOE/Diversity
47c8bbf81b0d16d9182a2230b386333c,0,The Web Application Developer-PHP is responsible for developing and supporting the continued growth of internal and external applications.,Job Responsibilities/Summary
47c8bbf81b0d16d9182a2230b386333c,139,They must be able to create effective efficient program code based upon detailed specifications with periodic support and direction by senior staff development team.,Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,305,They will be working with both front end web based applications as well as back end applications that support our business needs.,Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,435,"They will be a self-started, high energy, action oriented person.",Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,501,"Prefer a background in PHP but will also consider experience in Ruby, Python or Perl.",Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,587,"Experience with Java and database programming in a Linux, Apache, MySQL is also preferred.",Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,678,Strong Open Source background is desirable.,Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,722,"Roles and Responsibilities
·         Object oriented development and tiered network application experience is required·         Experience with version control (CVS, Perforce), SQL, Berkeley DB, REST and SOAP a plus·
E-commerce experience preferred·
JavaScript,CSS and HTML5 experience  preferred·         Demonstrated effective verbal and written communication skills required·         Understanding of and compliance with IT development process (SDLC)·",Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,1185,"Ability to handle a full life cycle development from analysis, design, implantation and testing is required·",Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,1302,"Must be able to communicate both on a technical level with peers as well as with other business teams in a non-technical manner·         Experience with Zend framework preferred
Qualifications and Education Requirements
·         Bachelor’s degree in Information Systems or a related field·",Job Skills/Requirements
47c8bbf81b0d16d9182a2230b386333c,1601,Will consider a combination of related work experience.,Job Skills/Requirements
9b0d73020c9d462e9d9d7c8cdccbded8,0,AN INDEPENDENT SPIRIT AT THE SOCIAL HEART OF AN EVOLVING SHOREDITCH,About Company
9b0d73020c9d462e9d9d7c8cdccbded8,73,"Located in a prominent position on Shoreditch High Street, One Hundred  
Shoreditch will be the newest hotel in East London, opening soon following a
sustainable  
redesign.",About Company
9b0d73020c9d462e9d9d7c8cdccbded8,252,"Our 258 bedrooms offer a calm respite and a sense tranquillity allowing  
our guests to disconnect from the outside world.",About Company
9b0d73020c9d462e9d9d7c8cdccbded8,375,"Our six restaurants and  
bars include a seafood restaurant and wine bar, a destination cocktail bar and  
a rooftop terrace bar offering panoramic views over East London.",About Company
9b0d73020c9d462e9d9d7c8cdccbded8,552,Our team are at the heart of everything we do.,About Company
9b0d73020c9d462e9d9d7c8cdccbded8,599,"You will be central to  
creating our inclusive and welcoming vision of One Hundred Shoreditch while  
contributing to the local community.",Job Responsibilities/Summary
9b0d73020c9d462e9d9d7c8cdccbded8,744,THE PART YOU'LL PLAY AS OUR LOBBY ATTENDANT - HOUSEKEEPING,Job Responsibilities/Summary
9b0d73020c9d462e9d9d7c8cdccbded8,808,"We have an opportunity to join our pre-opening team as a Lobby  
Attendant.",Job Responsibilities/Summary
9b0d73020c9d462e9d9d7c8cdccbded8,884,"As a key part of our housekeeping team, being a lobby attendant
means  
you will be to ensuring our public areas are kept spick and span, and at a
high  
level of cleanliness so that our guests feel comfortable and content while  
exploring our Hotel.",Job Responsibilities/Summary
9b0d73020c9d462e9d9d7c8cdccbded8,1141,"We want to create a sense of fun, making our guests and colleagues feel  
welcome and happy.",Job Responsibilities/Summary
9b0d73020c9d462e9d9d7c8cdccbded8,1234,"Our hotel will be the social heart of an evolving  
Shoreditch, so our goal is to create a welcoming environment of inclusion and
belonging  
allowing each employee to flourish and fulfil their potential.",About Company
9b0d73020c9d462e9d9d7c8cdccbded8,1444,WHATS IN IT FOR YOU,Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,1469,"As a team we love to have fun, with a focus on our wellbeing at the  
heart of everything we do.",Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,1566,"In addition to a competitive salary, we offer a  
range of benefits that include:",Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,1653,"Guest Experience including an overnight stay with  
dinner, breakfast and a drink in one of our bars.",Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,1760,"Discounted Team and Friends & Family rates on  
rooms, restaurants, bars and Spa in our other London hotel and overseas
(Europe  
and USA)",Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,1904,Uniforms and dry-cleaning provided,Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,1944,"Bespoke training programs (2 day special welcome  
program; English classes; Emotional Intelligence training among many others)",Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,2077,"Constructive and regular Performance Review system  
for internal progression",Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,2160,"28 days' holiday (increasing based on length of  
service)",Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,2224,Plus other exciting perks,Benefits
9b0d73020c9d462e9d9d7c8cdccbded8,2255,"Apply now to be a part of the One  
Hundred Shoreditch opening team!",Other
00829c42a7eba54de0f85263eec38172,0,Read what people are saying about working here.,Other
00829c42a7eba54de0f85263eec38172,48,"Senior Network Engineer - R & D
Who is Cray?",Job Title
00829c42a7eba54de0f85263eec38172,93,Our business is supercomputing.,About Company
00829c42a7eba54de0f85263eec38172,125,Our primary aim is understanding the problems our customers are trying to solve and developing the technologies that enable them to make the discoveries that better our world.,About Company
00829c42a7eba54de0f85263eec38172,301,Cray combines computation and creativity so visionaries can keep asking questions that challenge the limits of possibility.,About Company
00829c42a7eba54de0f85263eec38172,425,"Drawing on more than 45 years of experience, Cray develops the world’s most advanced supercomputers, pushing the boundaries of performance, efficiency and scalability.",About Company
00829c42a7eba54de0f85263eec38172,593,"Cray continues to innovate today at the convergence of data and discovery, offering a comprehensive portfolio of supercomputers, high-performance storage, data analytics and artificial intelligence solutions.",About Company
00829c42a7eba54de0f85263eec38172,802,"Who We Need
For those who ask what if, Cray is a partner that merges computation and creativity to extend the boundaries of what you can discover.",About Company
00829c42a7eba54de0f85263eec38172,949,"Our greatest achievements are realized when we face what seems impossible, and that’s why we invite those who believe anything is possible to join us and to keep asking what if, why not, and what’s next.",About Company
00829c42a7eba54de0f85263eec38172,1153,"At Cray we’re always looking way down the road … years, even decades into the future.",About Company
00829c42a7eba54de0f85263eec38172,1239,We’re not developing products for next quarter.,About Company
00829c42a7eba54de0f85263eec38172,1287,We’re developing products for questions our customers might not even know they have yet.,About Company
00829c42a7eba54de0f85263eec38172,1376,That’s how high-performance computing works.,About Company
00829c42a7eba54de0f85263eec38172,1421,"So as you can imagine, we pay very close attention to what’s coming … and that includes the next generation of computer scientists and engineers.",About Company
00829c42a7eba54de0f85263eec38172,1567,"These individuals are going to be the ones shouldering an awesome responsibility in the coming decades as big data gets bigger, artificial intelligence flexes its muscles more and more, and problems grow in complexity.",About Company
00829c42a7eba54de0f85263eec38172,1786,The Senior Network Engineer will be involved in the everyday R & D efforts as part of the Network Management team.,Job Responsibilities/Summary
00829c42a7eba54de0f85263eec38172,1901,"The network management stack will support the full range of Cray’s High-Performance Computing products and include the following capabilities:
Fabric and Network Provisioning, Partitioning, and Topology Management services
Scalable IP management protocols/services
Integration with Cray systems management framework
Required Responsibilities:
Partner with senior architects and team leads to ensure cohesive network designs
Ability to design as well as implement network management components
Partner with the team lead to drive the delivery of the network management system per requirements
Required Skills & Background:
B.S. required in computer science/engineering, or related field
Willing to take on any engineering challenge, self-starter
15+ years of work experience in software development, preferably on large-scale systems
10+ years of work experience in networking, network software development
Strong understanding of network protocols and physical layer
o STP, TCP/UDP/IP, BGP, LACP, VLAN’s, VxLAN’s
Strong IPv4 and IPv6 knowledge
Strong understanding of design/implementation for scale
Strong knowledge of SDN and network management API’s - REST, SNMP, OVSDB
Network Automation/Orchestration
Preferred Experience:
Network security
Good understanding of cloud provider networks, multitenancy
Excellent written and verbal communications skills, customer-focused",Job Responsibilities/Summary
00829c42a7eba54de0f85263eec38172,3275,We are proud to be an Equal Opportunity Employer including protected veterans and individuals with disabilities.,EOE/Diversity
00829c42a7eba54de0f85263eec38172,3388,"CRAY Inc. is an Affirmative Action, Equal Opportunity Employer.",EOE/Diversity
00829c42a7eba54de0f85263eec38172,3452,"As part of our standard hiring process for new employees, employment with CRAY will be contingent upon successful completion of a comprehensive background check.",Other
00829c42a7eba54de0f85263eec38172,3614,"Cray Inc. is an American supercomputer manufacturer headquartered in Seattle, Washington.",Other
00829c42a7eba54de0f85263eec38172,3704,It also manufactures systems for data storage a...,Other
5a962a29b01c4fec3bf0b5562a61a5e7,0,"Job Details
Description
Process new customer paperwork and enter in NetSuite system
Generate, obtain approval, submit, and process customer invoices
Communicate directly with customers on invoicing/account status as needed
Generate & submit statement of accounts to customers
Responsible for completing weekly status report of Projects
Perform project cost analysis by reporting closed/actual costs",Job Responsibilities/Summary
5a962a29b01c4fec3bf0b5562a61a5e7,399,"Work to estimate open/committed costs and project billable revenue to determine the forecasted direct margin of each project and, prior to invoicing, provide a report to senior leadership for review
Assist with cost and revenue accruals at month end
Compare forecasted direct margin to project income statement, analyze for discrepancies and report any noted inaccuracies to controller for clarification or correction
Review & approve timesheet entered in UltiPro
Reconcile Purchase Orders
Assist with issuing Purchase orders, entering purchase order information in NetSuite and completing new vendor setup process, as needed
Serve as liaison between customers/vendors, Cypress’ Contract Specialist/Legal Counsel and CEM-Brown, LLC President
Participate in and coordinate the contract review/approval process, including reviewing, discussing, making necessary changes and obtaining approval signature.",Job Responsibilities/Summary
5a962a29b01c4fec3bf0b5562a61a5e7,1301,"Qualifications
Education
Preferred
Associates or better in Accounting or related field.",Job Skills/Requirements
5a962a29b01c4fec3bf0b5562a61a5e7,1389,"Experience
Required
3 years: Prior relevant finance or accounting experience
Intermediate computer skills, including MS Word, Excel, Access, PowerPoint, and various financial reporting packages.",Job Skills/Requirements
5a962a29b01c4fec3bf0b5562a61a5e7,1584,Strong interpersonal skills with demonstrated ability to communicate across functional lines..,Job Skills/Requirements
5a962a29b01c4fec3bf0b5562a61a5e7,1679,Strong verbal and written communication skills.,Job Skills/Requirements
5a962a29b01c4fec3bf0b5562a61a5e7,1727,"Preferred
Previous NetSuite experience",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,0,"Reference number  
149326  
Salary  
£25,626",Other
fc7eaa1e0d054842b3b4dcd7f31557fd,47,"Plus allowances of up to 49% (average 15-30%)  
Grade  
Administrative Officer  
Contract type  
Permanent  
Business area  
HO - Border Force  
Type of role  
Operational Delivery  
Working pattern  
Full-time, Job share, Part-time  
Number of posts  
75  
Location  
Heathrow Terminals  
About the job  
Summary  
The Home Office is here to make the UK safer.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,409,"Border Force is a Law
Enforcement arm of the Home Office with primary responsibility for UK Border
Security, including counter terrorism, immigration and customs matters.",About Company
fc7eaa1e0d054842b3b4dcd7f31557fd,585,"We are responsible for handling the UK border control by implementing
immigration and customs regulations and working with the wider Home Office on
counter terrorism, organised crime, modern slavery and trafficking.",About Company
fc7eaa1e0d054842b3b4dcd7f31557fd,801,"Border
Force has six operational regions in the UK: North, Central, Heathrow, South,
South East, Europe and International.",About Company
fc7eaa1e0d054842b3b4dcd7f31557fd,924,"These regions have responsibility for
securing the border 24 hours a day, 365 days a year at the UK’s 140 seaports,
airports, 200+ general aviation ports, postal depots, inland border facilities
and international rail network.",About Company
fc7eaa1e0d054842b3b4dcd7f31557fd,1151,"This includes the Eurostar from Brussels and
Paris to London St Pancras International, Seaports from Calais, Dunkerque to
Dover and the Eurotunnel from Coquelles to Cheriton, where Border Force has
juxtaposed controls.",About Company
fc7eaa1e0d054842b3b4dcd7f31557fd,1375,"This is a fantastic opportunity to be part of a team that both protects and
enhances the UK economy.",About Company
fc7eaa1e0d054842b3b4dcd7f31557fd,1476,"Our work is varied and rewarding, attracting people
from all backgrounds and walks of life.",About Company
fc7eaa1e0d054842b3b4dcd7f31557fd,1570,Job description,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,1588,What is an Apprenticeship?,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,1620,"Apprenticeships are designed to strengthen capability in the Civil Service by
developing skilled professionals in priority areas.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,1750,"They provide a unique
opportunity to combine formal learning and development with on-the-job
experience.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,1855,"The apprenticeship qualification is transferable across the Home
Office and is not just specific to Border Force.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,1974,Why apply for an Apprenticeship with Border Force?,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,2030,"This apprenticeship offers you a fantastic opportunity to learn, earn and
develop your skills.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,2125,"If successful, you will be joining over 280,000 people in
the Operational Delivery Profession across Government who have the vital job
of keeping the UK running and make a real difference to people's lives.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,2337,**This role gives you an opportunity to:**,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,2385,"* Be in a position to positively affect some of the challenges facing the UK today
  * Gain nationally recognised qualifications including Level 3 Award in Operational Delivery
  * Develop a wide range of skills and experience that will prepare you for a career both inside and outside the Civil Service",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,2690,Length of Apprenticeship,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,2720,"The apprenticeships will take up to 18 months to complete and you will serve a
period of probation.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,2820,"You will join the Home Office on a permanent contract and
will be appointed at AO grade.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,2914,We rely on diversity of culture and thought to deliver our goals.,EOE/Diversity
fc7eaa1e0d054842b3b4dcd7f31557fd,2980,"To ensure we
can do that, we seek talented, qualified employees throughout our
organisation, regardless of race, colour, sexual orientation, gender, gender
identity and expression, nationality, religion, age, disability, marital
status or any other protected characteristic.",EOE/Diversity
fc7eaa1e0d054842b3b4dcd7f31557fd,3260,Responsibilities,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,3279,What does the training involve?,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,3316,"We will be teaching you about legislation; procedures; personal safety and how
you will be deploying your powers.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,3430,"Then once we’re sure you understand the
theory, we’ll be taking you through extensive application of that by putting
it into practice in a safe environment with our trainers in our classrooms and
out in operational areas.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,3657,"Modular technical skills training will focus on immigration and customs
legislation and will be based upon your role and the location to where you are
posted.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,3816,"The training will consist of three parts including pre course online
learning, classroom learning and mentoring.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,3929,"Making well balanced decisions is
key and a career in Border Force can be extremely rewarding, which includes a
comprehensive training programme of several courses.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,4094,"The length of the
training courses will vary depending on the role, with the longest being 5
weeks.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,4194,"The training period is crucial to preparing you for your initial career
as a Border Force Apprentice however this will be supplemented by the ongoing
support available from your manager, mentors, buddies and your colleagues.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,4424,Where will the training take place?,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,4465,You may be allocated to a training space in your preferred location.,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,4534,"You will
be allocated to one of our hubs near Heathrow, Manchester, Folkestone,
Stansted, Tilbury or Gatwick.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,4644,"If you do not live within a reasonable
commutable distance to one of our training locations, there may be a
requirement for some overnight stay to complete your training.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,4820,You will receive full joining instructions closer to your start date.,Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,4890,"Prior to
starting your training course, you will be asked to attend an induction week
in the region you have accepted a role.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,5016,"You will be able to organise travel
and accommodation arrangements.",Job Responsibilities/Summary
fc7eaa1e0d054842b3b4dcd7f31557fd,5084,"Reasonable travel and subsistence expenses
will be covered.",Benefits
fc7eaa1e0d054842b3b4dcd7f31557fd,5144,"Wi-Fi will be available throughout your residential so you
can stay in touch with friends and family during the course.",Benefits
fc7eaa1e0d054842b3b4dcd7f31557fd,5269,**What we are looking for in an Apprentice:**,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5317,"It is essential in your application that you demonstrate strong performance
across the strengths set out:",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5428,**Successful candidates will need to demonstrate they:**,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5490,"* Can demonstrate sound interpersonal, communication and relationship building skills and thrive working as part of a team
  *",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5617,"Are flexible, adaptable and creative in solving problems and dealing with change
  *",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5702,"Are able to successfully perform a range of multi-skilled duties
  *",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5771,"Have a strong sense of personal ethics and integrity
  *",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5828,"Are able to confidently manage potentially difficult and challenging situations
  *",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5912,"Have leadership potential or demonstrated leadership ability
  *",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,5977,"Think in an objective and analytical manner
  *",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6025,Are robust at enforcing UK law whilst maintaining professionalism and sensitivity,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6108,Eligibility Criteria,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6134,"You must be a UK national - evidence of which will be required either by way
of a full and valid British passport or providing alternative evidence of UK
nationality in line with the Civil Service Nationality Rules.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6350,"UK nationals who
hold dual nationality are able to apply for this reserved post.",Job Skills/Requirements
